name,longitude,latitude,tiploc,station
Collingham,-0.74976275,53.144194999999996,CLHM,True
Clachnaharry,-4.2565406999999995,57.489334,CLHY,False
Cliffe Hill Stud Farm GBRF,-1.336125,52.693438,CLIFGBR,False
Cliff Hill Ground Frame,-1.3458132999999999,52.701564000000005,CLIFHGF,False
Cliffe Hill Sdgs,-1.3458132999999999,52.701564000000005,CLIFHLS,False
Cliffe Hill Stud Fm Quarry,-1.3461155,52.694212,CLIFHSQ,False
Cliff Hill Stud Fm Tarmac,-1.3361104,52.69341899999999,CLIFLHH,False
Clipstone Colliery Jn,-1.1053374,53.158804,CLIPCJN,False
Clipstone Colliery (FHH),-1.1089277,53.162372,CLIPFHH,False
Clipstone RJB Mining,-1.1088817,53.162426,CLIPSBC,False
Clitheroe Castle Cement,-2.382201,53.886977,CLITCC,False
Castle Cement ,-2.3879208999999997,53.878698,CLITFHH,False
Horrocksford Jn,-2.3879208999999997,53.878698,CLITHJN,False
Clitheroe,-2.394037,53.873978,CLITHRO,True
Clay Mills Jn,-1.6111638000000001,52.83035600000001,CLMLJN,False
Chilham,0.9761421,51.244432,CLMN,True
Clink Road Jn,-2.2938194,51.237085,CLNKRDJ,False
Clunybridge Jn,-3.2101662,56.155328000000004,CLNYBDJ,False
Closeburn (Dumfries),-3.7349932999999997,55.213184999999996,CLOBURN,False
Clock House,-0.041140297,51.408044,CLOCKHS,True
Clapham Jn Signal 141,-0.16578204,51.466471999999996,CLPH141,False
Clapham Junction Sig T147,-0.16646661,51.465556,CLPH147,False
Clapham High Street,-0.13251875,51.465551,CLPHHS,True
Clapham Junction,-0.17252917,51.463358,CLPHMJN,True
Clapham Jn Middle SDG,-0.17384857,51.464206,CLPHMMS,False
Clapham Yard,-0.17066319,51.464659999999995,CLPHMYM,False
Clapham Yard Sidings,-0.17372124,51.46415,CLPHMYS,False
Clapham Jn Pig Hill Sdgs,-0.16697451,51.465456,CLPHPHS,False
Clapham Jn. Sig.1049,-0.16681799,51.466488,CLPHS49,False
Claypole Loop,-0.73372018,53.036338,CLPLLP,False
Clapham (North Yorkshire),-2.4108834999999997,54.105669999999996,CLPM,True
Clipstone East Jn,-1.0887878,53.182508999999996,CLPSTEJ,False
Clipstone South Jn,-1.0931431,53.179638,CLPSTSJ,False
Clipstone West Jn,-1.0957607,53.181816000000005,CLPSTWJ,False
Clarborough Jn,-0.86295306,53.334374,CLRBROJ,False
Clarkston,-4.2752889000000005,55.78928199999999,CLRKSTN,True
Coleshill D.C.L.,-1.7059246,52.516214,CLSHDCL,False
Chester-le-Street,-1.5782498,54.854504000000006,CLST,True
Ouston Crossovers,-1.5790447,54.875409,CLSTOXO,False
Plawsworth,-1.5805197,54.823365,CLSTPLA,False
Cleethorpes,-0.029529483,53.562413,CLTHRPS,True
Clifton,-2.3141265,53.522301,CLTN,True
Clunes I.B.,-4.406221400000001,57.48406800000001,CLUNSIB,False
Charleville-Mezieres,4.3392707999999995,50.859188,CLVMEZR,False
Calverton Colly,-1.1012058999999998,53.047889,CLVTBC,False
Colwall,-2.356731,52.079848999999996,CLWALL,True
Clydebank,-4.4041504,55.900569,CLYBANK,True
Claygate,-0.34844322,51.362168,CLYGATE,True
Collyhurst Street,-2.2174521,53.494454000000005,CLYHRSS,False
Collyhurst St. Tilcon,-2.2126978999999998,53.496242,CLYHRST,False
Clunderwen,-4.7295012000000005,51.840008000000005,CLYNDRW,True
Clayton West Junction,-1.6905115000000002,53.587318,CLYTNWJ,False
Charlton Mackrell,-2.6739679,51.055813,CMAKREL,False
Cwmbach,-3.414511,51.701206,CMBH,True
Camberley Shunt Signal 4,-0.74420066,51.336298,CMBL4,False
Camberley,-0.74420066,51.336298,CMBLEY,True
Cumbernauld Sig CN654,-3.9613909,55.958808999999995,CMBR654,False
Abronhill Tunnel,-3.9613909,55.958808999999995,CMBRABT,False
Cumbernauld D.R.S.,-3.9769262999999997,55.943337,CMBRDRS,False
Cumbernauld,-3.9802803,55.941908,CMBRNLD,True
Cambuslang,-4.1733078,55.819536,CMBSLNG,True
Camden Signal NL1052,-0.14298316,51.542163,CMDN052,False
Camden Signal NL1200,-0.14326248,51.542032,CMDN200,False
Camden Jn Signal 1202,-0.14326248,51.542032,CMDN202,False
Camden Signal 210,-0.14326248,51.542032,CMDN210,False
Camden Jn Signal WM801,-0.15766222,51.543275,CMDN801,False
Camden C.S.D.,-0.15270715,51.541705,CMDNCSD,False
Camden W.M.,-0.15335386,51.54176,CMDNCWM,False
Camden Jn Down Through Sdg,-0.15766222,51.543275,CMDNDTS,False
Camden Jn,-0.15766222,51.543275,CMDNJN,False
Camden Road Central Junction,-0.1392737,51.541888,CMDNRCJ,False
Camden Road,-0.1392737,51.541888,CMDNRD,True
Camden Rd. E. Jn.,-0.13128693,51.541123,CMDNREJ,False
Camden Road Incline Jn,-0.1392737,51.541888,CMDNRIJ,False
Camden South Jn,-0.14859173,51.538996000000004,CMDNSTH,False
Cromer,1.2910799,52.930041,CMER,True
Camden 610,,,CMND610,False
Camperdown Jn,-2.9596497000000004,56.462846,CMPRDNJ,False
Cameron Bridge U.M.G.D.,-3.0516075000000003,56.189007999999994,CMRNDCL,False
Carmarthen Down Sdgs,-4.3120117,51.846182,CMTHDSD,False
Carmarthen,-4.3068769,51.852524,CMTHN,True
Carmarthen Bridge,-4.318078099999999,51.849237,CMTHNBG,False
Carmarthen Jn,-4.311589499999999,51.845875,CMTHNJ,False
Carmarthen Sidings,-4.3082747,51.850895,CMTHNSD,False
Camarthen Warehousing,-4.3107426,51.84975,CMTHWAR,False
Hartlepool Redland,-1.2170105,54.709365000000005,CMTRRED,False
Cemetery North Jn.,-1.2224395000000001,54.71034399999999,CMTRYNH,False
Cambus Loop,-3.8450829,56.12751,CMUSLP,False
Colnbrook BAA Logistics,-0.50271498,51.487111999999996,CNBKBAA,False
Colnbrook Colas Rail,,,CNBKCRR,False
Colnbrook Elf Oil,-0.50654132,51.482853000000006,CNBKELF,False
Colnbrook Foster Yeoman,-0.50276053,51.48704,CNBKFY,False
Colnbrook LaFarge GBRf,,,CNBKGBR,False
Colnbrook Lafarge Fline HH,-0.5027905,51.487004999999996,CNBKLAF,False
Colnbrook Stop Board,-0.50445093,51.48512,CNBKSTB,False
Cannock,-2.0223691,52.686114,CNCK,True
Mid Cannock G.F.,-2.0233689,52.674715,CNCKMGF,False
Mid Cannock Open Cast,-2.0230586,52.675111,CNCKMOC,False
Canada Water,,,CNDAW,True
Canada Water Crossover,,,CNDAXO,False
Canonbury,-0.09308555800000001,51.548376,CNNB,True
Canonbury ELL,-0.09308555800000001,51.548376,CNNBELL,False
Canonbury East Jn,-0.091248404,51.54885,CNNBYEJ,False
Canonbury West Jn,-0.098800628,51.547255,CNNBYWJ,False
Abbots Ripton,-0.19952723,52.383103999999996,CNNGABR,False
Alconbury,-0.26125544,52.36477,CNNGALC,False
Connington Tip (FLHH),-0.23421748,52.439094,CNNGFHH,False
Connington South Jn.,-0.23562726,52.446893,CNNGSJN,False
Connington Tip,-0.23424258,52.439203000000006,CNNGTIP,False
Connington Loop,-0.23447832,52.437354000000006,CNNGTNL,False
Carnoustie,-2.7058214,56.500602,CNST,True
Carnoustie Down Siding,-2.7082836,56.500229000000004,CNSTDS,False
Canterbury East,1.0755073999999998,51.274233,CNTBE,True
Canterbury East Sig CB24,1.0755073999999998,51.274233,CNTBE24,False
Canterbury East Signal CB5,1.0755073999999998,51.274233,CNTBE5,False
Canterbury East Engnrs Sdg,1.0755073999999998,51.274233,CNTBEES,False
Canterbury West,1.0750376,51.284158000000005,CNTBW,True
Canterbury West Shunt Sg 1,1.0750376,51.284158000000005,CNTBW1,False
Canterbury West Shnt Sg 25,1.0750376,51.284158000000005,CNTBW25,False
Canterbury West Up Siding,1.0750376,51.284158000000005,CNTBWGL,False
Cantley,1.5132789,52.578741,CNTLEY,True
Carntyne,-4.1793877,55.854884,CNTY,True
Coalville Jn,-1.3614012,52.718478000000005,COALJN,False
Coatbridge Signal M250,-4.0365972999999995,55.868959999999994,COAT250,False
Coatbridge Signal M253,-4.035281200000001,55.867328,COAT253,False
Coatbridge Signal M254,-4.0329284,55.863898,COAT254,False
Coatbridge Central,-4.0323226000000005,55.863009,COATBDC,True
Coatbridge Jn,-4.030170200000001,55.860349,COATBDJ,False
Coatbridge Sunnyside,-4.027939,55.866901,COATBDS,True
Coatbridge D.G.L.,-4.0377425,55.870073,COATDGL,False
Coatbridge (DRS),-4.0410693,55.872552,COATDRS,False
Coatdyke,-4.0046955,55.864316,COATDYK,True
Coatbridge F.L.T.,-4.041019,55.872507999999996,COATFLT,False
Cobbinshaw,-3.570763,55.80965,COBB,False
Cobbinshaw Sig EJ712,-3.570763,55.80965,COBB712,False
Cobbinshaw Sig EJ713,-3.570763,55.80965,COBB713,False
Cockett West,-3.9978669,51.641339,COCKETW,False
Cooden Beach,0.42621567,50.833294,CODNBCH,True
Codsall,-2.2021182,52.627466000000005,CODSALL,True
Cofton Sdgs,-1.9843982,52.379965000000006,COFTONS,False
Cogan,-3.1891337,51.446017,COGAN,True
Cogan Jn,-3.1895349,51.44872,COGANJ,False
Cogload Jn,-3.0016863999999996,51.040227,COGLOAD,False
Cooksbridge,-0.009855036,50.904135,COKSBDG,True
Coldham,0.11428313,52.604592000000004,COLDHAM,False
Coleshill EWS,-1.704348,52.516192000000004,COLESH,False
Coleshill Parkway,-1.7028888,52.51623299999999,COLESHL,True
Coleford,-3.7393283999999998,50.78792,COLFORD,False
Coleham ISU (CE),-2.7433283,52.70271700000001,COLHACE,False
Colne,-2.1819053,53.854884999999996,COLNE,True
Coulsdon South,-0.13789348,51.315684000000005,COLSDNS,True
COULSDON TOWN,-0.13298339,51.322458000000005,COLSTWN,True
Colton Jn,-1.1661447,53.891891,COLTONJ,False
Colton North Junction,-1.1540549,53.900579,COLTONN,False
Colton South Junction,-1.179301,53.882858999999996,COLTONS,False
Hixon,-2.0064724999999997,52.822083,COLWHXN,False
Colwich,-1.9859304,52.78866,COLWICH,False
Combe,-1.3940291999999999,51.832628,COMBE,True
Commondale,-0.97518017,54.481218999999996,COMONDL,True
Conisbrough S1125,,,CONB125,False
Cadeby Up Goods Loop,-1.2317285,53.489056999999995,CONBCAD,False
Conisbrough North LOS,,,CONBNLS,False
Conisbrough,-1.234584,53.489506999999996,CONBRGH,True
Conisbrough South LOS,,,CONBSLS,False
Congleton,-2.1923555,53.157817,CONGLTN,True
Connel Ferry,-5.3829337,56.452456000000005,CONNELF,True
Kildwick,-1.9831150000000002,53.903636999999996,CONOKIL,False
Conon Bridge,-4.4403685,57.560951,CONONBR,True
Cononley,-2.0118392,53.917235999999995,CONONLY,True
Continental Junction,1.1033435,51.091984000000004,CONTJN,False
Conwy,-3.8306737,53.280089000000004,CONWY,True
Cookham,-0.72246884,51.556934999999996,COOKHAM,True
Coombe Junction Halt,-4.4810691,50.444702,COOMBE,True
Coombe No. 1 G.F.,-4.480298400000001,50.443433,COOMJGF,False
Moorswater Larfarge Sdgs,-4.488638099999999,50.451772,COOMLAR,False
Moorswater ECC Sidings,-4.4886235,50.451764000000004,COOMMOR,False
Copley Hill West Junction,-1.5751183000000002,53.788641000000005,COPHWJN,False
Copplestone,-3.7512072,50.814209000000005,COPLSTN,True
Coppermill Jn Sig L1005,-0.051400932,51.573383,COPR105,False
Coppermill Junction,-0.052627137000000004,51.574069,COPRMLJ,False
Copy Pit,-2.1760374,53.742724,COPYPIT,False
Corby Signal MJ24,-0.65868337,52.584311,CORB24,False
Corby Hub,-0.65780176,52.490377,CORBAUT,False
Corby B.S.C.,-0.65952483,52.500556,CORBBSC,False
Corby BSC Auto Terminal,-0.66267334,52.489523999999996,CORBGFC,False
Gretton,-0.68226028,52.537862,CORBGRT,False
Harringworth Signal Box,-0.65559965,52.559183999999995,CORBHSB,False
Corby North Run-Round Loop,-0.68862364,52.488071,CORBRRL,False
Seaton Viaduct,-0.65868337,52.584311,CORBSV,False
Corby,-0.68879522,52.487749,CORBY,True
Corby North Junction,-0.68905857,52.486817,CORBYNJ,False
Cornton Level Crossing,-3.9471939,56.143528,CORNTLC,False
Corpach,-5.1217034,56.842742,CORPACH,True
Corpach FLT,-5.1467679,56.841016,CORPFLT,False
Corrour C.E.,-4.6892523,56.759441,CORROCE,False
Corrour,-4.6907459000000005,56.760191000000006,CORROUR,True
Corsham,,,CORSHAM,False
Coryton,-3.2315726000000002,51.520428,CORYTON,True
Coseley,-2.0857927,52.545297,COSELEY,True
Cosford Down Goods Loop,-2.3006589,52.644831,COSFDGL,False
Cosford,-2.3006589,52.644831,COSFORD,True
Cosford Tamper Siding,-2.3006589,52.644831,COSFTAM,False
Cosford Up Goods Loop,-2.3006589,52.644831,COSFUGL,False
Cosham,-1.0669051999999999,50.841793,COSHAM,True
Cosham Jn,-1.0558025,50.839483,COSHAMJ,False
Cottam Power Station (FHH),-0.77907488,53.307198,COTAFHH,False
Cottam Power Station GBRF,-0.77847524,53.307173999999996,COTAGBF,False
Cottam Mainline C&W,-0.77974902,53.307241000000005,COTAMCW,False
Cottam Power Station,-0.77883585,53.307159999999996,COTAMPS,False
Cottingley,-1.5877222,53.767922999999996,COTNGLY,True
Coton Hill TC GBRf,,,COTOGBR,False
Coton Hill (DBS),-2.7532967999999998,52.718674,COTONDB,False
Coton Hill T.C.,-2.7532967999999998,52.718674,COTONH,False
Coventry Arena,-1.4946021999999999,52.447140000000005,COVAREN,True
Cove Level Crossing,,,COVELC,False
Coventry Sig LC6517,-1.5086446000000002,52.397636999999996,COVN517,False
Coventry Sig CB1532,-1.5258311000000002,52.403946000000005,COVN532,False
Coventry CE Sdgs,-1.5089716,52.398627000000005,COVNCE,False
Coventry Prologis Park,-1.4989899,52.446862,COVNCOL,False
Coundon Rd LC,-1.5229648999999998,52.413482,COVNCRD,False
Gibbet Hill Jn,-1.5096617,52.396041,COVNGHJ,False
Coventry North Jn,-1.5201692,52.401487,COVNNJN,False
Coventry North Yard,-1.5231127,52.402497,COVNNY,False
Coventry Park Jn,-1.5134906000000001,52.39398,COVNPKJ,False
Coventry,-1.5136956,52.400741,COVNTRY,True
Coventry Yard,-1.5212511999999998,52.402013000000004,COVNYD,False
Cowden,0.11006657,51.155437,COWDEN,True
Cow Green Crossover,1.0039379000000002,52.251243,COWGRNX,False
Cowley Hill,-2.7323687000000003,53.466294999999995,COWLEYH,False
Capenhurst,-2.9424627999999995,53.260090000000005,CPNHRST,True
Church Path Pit Sdgs,,,CPPITSD,False
Copyhold Jn,-0.10542763,51.016684000000005,CPYHLDJ,False
Cradley Heath,-2.0912677,52.46935500000001,CRADLYH,True
Crag Mill Loop,-1.8153298,55.606104,CRAGMIL,False
Cradlehall,-4.187251600000001,57.48080600000001,CRAHALL,False
Craigo Crossover,-2.5123757999999996,56.770556000000006,CRAIGCO,False
Craigo,-2.5120127,56.770324,CRAIGO,False
Craigo C.E.,-2.5120127,56.770324,CRAIGOC,False
Cranmore Down Loop,0.60685711,51.167289000000004,CRANDLP,False
Cranmore,-2.4797585,51.18473,CRANMOR,False
Craven Arms Signal CA16,-2.8375166000000003,52.442105000000005,CRAVE16,False
Craven Arms Signal CA19,-2.8375166000000003,52.442105000000005,CRAVE19,False
Craven Arms,-2.8375166000000003,52.442105000000005,CRAVENA,True
Craven Arms Sidings,-2.8375166000000003,52.442105000000005,CRAVSDG,False
Crawley Foster Yeoman,-0.16157003,51.134195,CRAWFYO,False
Crawley New Yard (GBRF),-0.16089187,51.135073999999996,CRAWGBR,False
Crawley,-0.18686664,51.112008,CRAWLEY,True
Crawley New Yard,-0.16117826,51.132903000000006,CRAWNYD,False
Crawley New Yard R.M.C.,-0.16148362,51.134931,CRAWRMC,False
Corbridge,-2.0190561000000002,54.96626800000001,CRBG,True
Corkickle,-3.5820702000000004,54.541652,CRCK,True
Carcroft Jn,-1.1837249,53.574616000000006,CRCRFTJ,False
Cardiff Central,-3.1794772,51.475572,CRDFCEN,True
Cardiff East,-3.1749997000000003,51.476157,CRDFE,False
Cardiff Castle Works (GBRF),,,CRDFGBF,False
Radyr Branch Jn,-3.1904465,51.475460999999996,CRDFRBJ,False
Cardiff West,-3.1861923,51.475765,CRDFW,False
Crediton,-3.6469464,50.783263,CREDITN,True
Cressing,0.57838551,51.851884999999996,CRESING,True
Crewe Sig. CE142,-2.438822,53.094032999999996,CREW142,False
Crewe Sig. CE543,-2.4330811000000003,53.087421,CREW543,False
Crewe Sig. CE551,-2.4305779,53.084949,CREW551,False
Crewe Basford Hall Sig 20,-2.4179946,53.063644,CREWB20,False
Crewe Basford Hall S.S.M. GBRF,-2.4208142999999995,53.068174,CREWBHG,False
Crewe Basford Hall Jn,-2.4179946,53.063644,CREWBHJ,False
Basford Hall S.S.M.,-2.4223212000000003,53.069652000000005,CREWBHM,False
Crewe C.E.T. Sidings,-2.4338566000000004,53.091786,CREWCET,False
Crewe TMD (D),-2.4322836,53.085319999999996,CREWDED,False
Crewe H.S.,-2.4313158,53.085584,CREWDHS,False
Crewe Down Refuge Siding,-2.4253560000000003,53.076221,CREWDRS,False
Crewe,-2.4318491,53.08814399999999,CREWE,True
Crewe CS,-2.4263827,53.078914000000005,CREWECS,False
Crewe Coal Yard,-2.4391551,53.100343,CREWECY,False
Crewe F.P.,-2.4317528999999998,53.085995999999994,CREWEFP,False
Crewe Gresty Lane,-2.4357856,53.080237,CREWEGL,False
Crewe T.M.D. (Electric),-2.4575519,53.09721700000001,CREWEMD,False
Crewe North Jn,-2.4347267,53.092188,CREWENJ,False
Crewe South Jn,-2.4297792,53.084205000000004,CREWESJ,False
Crewe Shunting Neck,-2.4304189,53.080985,CREWESN,False
Crewe Steel Works,-2.4626387000000003,53.099462,CREWESW,False
Crewe South Yard,-2.4292580000000004,53.081340000000004,CREWESY,False
Crewe Thomas Street C.C.E.,-2.4384145,53.099472999999996,CREWETS,False
Crewe Virtual Quarry,-2.4255429,53.07399100000001,CREWEVQ,False
Crewe Gresty Bdge Sdgs VWR,-2.4481462000000005,53.075931000000004,CREWGBV,False
Crewe Gresty Green,-2.4479504,53.075759999999995,CREWGGN,False
Crewe Gresty Lane Recp.,-2.4481462000000005,53.075931000000004,CREWGLR,False
Crewe Gresty Green Up Loop,-2.4509102,53.074752000000004,CREWGUL,False
Gresty Road Western Sdgs 1,-2.4486132,53.076342000000004,CREWGW1,False
Crewe SSN Sig. NH19,-2.4342352000000003,53.08045,CREWH19,False
Crewe Sig. BH34,-2.4342352000000003,53.08045,CREWH34,False
Crewe Sig. BH36,-2.4342352000000003,53.08045,CREWH36,False
Crewe Sig. NH43/44 (SSN),-2.4245166,53.07435400000001,CREWH44,False
Gresty Lane Sig. GL37,-2.434819,53.080608999999995,CREWL37,False
Crewe C.S. (L&NWR Site),-2.4279808999999997,53.082018999999995,CREWLNW,False
Crewe Electric MD,-2.4377013,53.093956999999996,CREWMDE,False
Crewe Heritage Centre,-2.4377013,53.093956999999996,CREWMRA,False
Crewe Heritage Centre G.F.,-2.4376564,53.093948,CREWMRB,False
Crewe Western Gate (OC&G),-2.4170539,53.079018999999995,CREWOCG,False
Crewe Gresty Lane PAD,-2.4384493999999997,53.079418999999994,CREWPAD,False
Crewe Up & Dn Pottery Lp,-2.4184601000000003,53.079329,CREWPLP,False
Crewe P Way Shops Yard,-2.4184601000000003,53.079329,CREWPWS,False
Crewe Sydney Bridge,-2.4284894,53.10164,CREWSBG,False
Crewe Steventon Bulk Store,-2.4403177000000005,53.07818,CREWSBS,False
Crewe Salop Goods Jn,-2.433896,53.086797,CREWSGJ,False
Crewe SSN Signal Box,-3.9410665000000003,58.258843999999996,CREWSSN,False
Crewe Coal Sidings (DRS),-2.4290616000000003,53.079606000000005,CREWSYC,False
Crewe Up Manchester Loop,-2.4339763999999997,53.09330500000001,CREWUML,False
Crewe Works,-2.4516864,53.097554,CREWWKS,False
Crewe Gresty Bridge (DRS),-2.4359877,53.079553000000004,CREWWSC,False
Crayford,0.17889423,51.448306,CRFD,True
Crayford Signal NK1542,0.18313008,51.449306,CRFD542,False
Crayford Creek Jn,0.19460076,51.462806,CRFDCKJ,False
Crayford Spur A,0.20258329,51.451883,CRFDSPA,False
Crayford Spur B,0.19777231,51.451209000000006,CRFDSPB,False
Crayford Spur,0.20258329,51.451883,CRFDSPR,False
Crofton Depot,-1.4437809,53.666647,CRFTDEP,False
Crofton East Spur,-1.4387979,53.668062,CRFTESP,False
Crofton East Jn,-1.4420608999999998,53.66624399999999,CRFTNEJ,False
Crofton West Jn,-1.4591714,53.66322099999999,CRFTNWJ,False
Craigendoran YC 963 SIG,-4.7111730000000005,55.994473,CRGD963,False
Craigendoran Jn C.E.,-4.703347,55.993331999999995,CRGDRCE,False
Craigendoran,-4.7111730000000005,55.994473,CRGDRN,True
Craigendoran Jn,-4.7061395,55.993818999999995,CRGDRNJ,False
Crag Hall S.B.,-0.91640834,54.56689599999999,CRGHLSB,False
Crag Hall Signal C1,-0.91640834,54.56689599999999,CRGHSC1,False
Aberdeen Craiginch Lafarge,-2.0837953999999996,57.128730000000004,CRGICBC,False
Craiginches C.E.,-2.0905998,57.128267,CRGICCE,False
Aberdeen Craiginches T.C.,-2.0910957999999997,57.128482,CRGICHY,False
Aberdeen Craiginches (DRS),-2.0984484,57.141691,CRGIDRS,False
Craiginches Down Sdg Loop,-2.0984484,57.141691,CRGIDSL,False
Aberdeen Craiginches FHH,-2.083812,57.128730000000004,CRGIFHH,False
Craiginches South,-2.0777856,57.130044999999996,CRGISTH,False
Craigentinny GNER FHH,-3.1324476000000003,55.954588,CRGNFHH,False
Craigentinny T.& R.S.M.D,-3.1268842,55.952734,CRGNTNY,False
Craigentinny Portobello Sdgs,-3.1373357000000004,55.955792,CRGNTPS,False
Craigentinny Jn,-3.1373357000000004,55.955792,CRGNTYJ,False
Crews Hill,-0.10728947,51.684895000000004,CRHL,True
Clarence Road Jn.,-1.2117376,54.693936,CRHRTLP,False
Criccieth,-4.2374775,52.918319999999994,CRICCTH,True
Crick G.F.,-1.1565967,52.341977,CRIKGF,False
Christian Street Jn.,-0.062661195,51.511494,CRISTSJ,False
Cricklewood No2 G L,-0.21872385,51.563183,CRKL2GL,False
Cricklewood Signal 539,-3.9410665000000003,58.258843999999996,CRKL539,False
Cricklewood Depot Exit Rd,-0.21357329999999997,51.559129999999996,CRKLDER,False
Cricklewood Dep North Con,,,CRKLDNJ,False
Cricklewood South Sidings,,,CRKLDPS,False
Cricklewood Depot,-0.21803314,51.563137,CRKLDPT,False
Cricklewood F/L Heavy Haul,-0.21793261,51.564601,CRKLFHH,False
Cricklewood Rec Sdgs GBRF,-0.22134472,51.56405,CRKLGBR,False
Cricklewood Lafarge,-3.9410665000000003,58.258843999999996,CRKLLAF,False
Cricklewood North End GBRF,-0.22643679,51.570008,CRKLNES,False
Cricklewood North London FC,-0.22643679,51.570008,CRKLNLF,False
Cricklewood North Rec Line,,,CRKLREC,False
Cricklewood Recept Linger,-0.21794703,51.564601,CRKLRL,False
Cricklewood R.T.S.,-0.21794703,51.564601,CRKLRTS,False
Cricklewood SCS (GBRF),-3.9410665000000003,58.258843999999996,CRKLSCS,False
Cricklewood RDP Shunt Neck,-0.22766776,51.569523,CRKLSHN,False
Cricklewood U.G.L.,-0.21274869,51.558821,CRKLUGL,False
Cricklewood Curve Jn,-0.20849556,51.553981,CRKLWCJ,False
Cricklewood,-0.21295688,51.558662,CRKLWD,True
Cricklewood Depot Jn,-0.23069377,51.571862,CRKLWDJ,False
Cricklewood Wash Line,-0.21872385,51.563183,CRKLWRL,False
Cricklewood South Jn,-0.21061589,51.55619,CRKLWSJ,False
Crewkerne,-2.7787962000000004,50.87364,CRKRN,True
Carluke,-3.8487864000000003,55.73103199999999,CRLK,True
Charlton,0.030040902999999997,51.486662,CRLN,True
Charlton Junction,0.030040902999999997,51.486662,CRLNJN,False
Charlton C & P Xover,0.030040902999999997,51.486662,CRLNXOV,False
Craiglockhart Jn,-3.2300709999999997,55.92903199999999,CRLORTJ,False
Carlton On Trent Loop,-0.81600237,53.164640000000006,CRLTOTL,False
Crombie R.N.A.D.,-3.5171843000000003,56.041585,CRMBRND,False
Cramlington,-1.5987353000000002,55.087830000000004,CRMLNGT,True
Carmondean Jn,-3.5518544999999997,55.899032,CRMNDNJ,False
Carmuirs East Jn,-3.8282464,56.007946,CRMRSEJ,False
Carmuirs West Jn,-3.8378129999999997,56.004712,CRMRSWJ,False
Cornbrook,-2.2693133,53.469792000000005,CRNBRKJ,False
Carnforth,-2.7715958,54.129467000000005,CRNF,True
Carnforth Btm End Ce Sdg,-2.7800255000000003,54.136675,CRNFCES,False
Carnforth Down Sidings,-2.7748297,54.127272,CRNFDSG,False
Carnforth F&M Jn,-2.7762431,54.13575600000001,CRNFFMJ,False
Carnforth North Jn,-2.7730154,54.128452,CRNFNJN,False
Carnforth Plant Sdg (WCA),-2.7733742,54.13457,CRNFPD,False
Carnforth H.S.,-2.7718729,54.132027,CRNFRHS,False
Carnforth T.C.,-2.7762677000000004,54.126435,CRNFRTC,False
Carnforth Steamtown,-2.7727635,54.132183,CRNFSTM,False
Carnforth D&U.G.L.,-2.7748297,54.127272,CRNFUGL,False
Carnforth Up Passengr Loop,-2.7740093,54.127591,CRNFUPL,False
Carnforth Virtual Quarry,-2.7803178,54.136754,CRNFVQ,False
Charing,0.78973554,51.208193,CRNG,True
Charing Crossover (CTRL),0.76418039,51.20084,CRNGX,False
Crianlarich Down Sdg AMEC,-4.6187721,56.390216,CRNLAME,False
Crianlarich C.E.,-4.618064700000001,56.389116,CRNLRCE,False
Crianlarich,-4.618459,56.390375,CRNLRCH,True
Crianlarich Lower,-4.6286881,56.39608199999999,CRNLRHL,False
Crianlarich Down Sidings,-4.6187721,56.390216,CRNLUDS,False
Croes Newydd,-3.0037295,53.045885999999996,CROESND,False
Croes Newydd North Fork,-3.0036994,53.045878,CROESNF,False
Croft Quarry FLHH,-3.9410665000000003,58.258843999999996,CROFFHH,False
Croft Quarry GBRF,-1.2403507,52.56024300000001,CROFGBR,False
Croft Quarry,-1.2404091,52.560279,CROFTQY,False
Croft,-1.2376056,52.558616,CROFTS,False
Crosby Garrett,-2.4248284,54.482764,CROGAR,False
Smardale Viaduct,-2.4126887999999997,54.468166000000004,CROGSMA,False
Crookston,-4.3654980000000005,55.842188,CROKSTN,True
Cromford,-1.5487325,53.112559999999995,CROMFD,True
Carronbridge,-3.7768961,55.30196899999999,CRONBDE,False
Crosshill,-4.2563649,55.833022,CROSSHL,True
Croston,-2.7780197999999996,53.66743100000001,CROT,True
Crouch Hill,-0.11697168,51.571396,CROUCHH,True
Crowle,-0.81732639,53.589803,CROWLE,True
Medge Hall,-0.87224618,53.601631999999995,CROWMH,False
Croxton AHB,0.79789862,52.445493000000006,CROXTON,False
Croy,-4.036417,55.955534,CROY,True
Caerphilly,-3.2176139999999998,51.571495,CRPHLY,True
Carpenders Park,-0.38620031,51.628316999999996,CRPNDPK,True
Carshalton Beeches,-0.16907215,51.357217999999996,CRSHLTB,True
Carshalton,-0.16652323,51.368536,CRSHLTN,True
Cross Keys,-3.1258057,51.620778,CRSKEYS,True
Crosskeys Jcn,-3.1293213,51.62274,CRSKYJN,False
Crossmyloof,-4.2851284000000005,55.833615,CRSMYLF,True
Cressington,-2.9120605999999998,53.358639000000004,CRSNGTN,True
Carstairs Sig MC405,-3.7067042999999997,55.69034,CRST405,False
Carstairs Signal MC410,-3.7067042999999997,55.69034,CRST410,False
Carstairs Sig MC422,-3.7067042999999997,55.69034,CRST422,False
Carstairs Sig MC423,-3.7067042999999997,55.69034,CRST423,False
Carstairs Sig MC436,-3.7067042999999997,55.69034,CRST436,False
Carstairs C.E.,-3.6741622000000005,55.692009999999996,CRSTCE,False
